In between the Sessions: 2 and 4 had been used the following NOUNS: Herr | frequency: 781
In between the Sessions: 2 and 4 had been used the following NOUNS: Rahmen | frequency: 70
In between the Sessions: 2 and 4 had been used the following NOUNS: Gesetzentwurf | frequency: 69
In between the Sessions: 2 and 4 had been used the following NOUNS: Partner | frequency: 67
In between the Sessions: 2 and 4 had been used the following NOUNS: Geld | frequency: 65
In between the Sessions: 2 and 4 had been used the following NOUNS: IS | frequency: 65
In between the Sessions: 2 and 4 had been used the following NOUNS: Bund | frequency: 65
In between the Sessions: 2 and 4 had been used the following NOUNS: Engagement | frequency: 64
In between the Sessions: 2 and 4 had been used the following NOUNS: Verlängerung | frequency: 62
In between the Sessions: 2 and 4 had been used the following NOUNS: Lösung | frequency: 62
In between the Sessions: 2 and 4 had been used the following NOUNS: Hilfe | frequency: 60
In between the Sessions: 2 and 4 had been used the following NOUNS: Ding | frequency: 60
In between the Sessions: 2 and 4 had been used the following NOUNS: Ort | frequency: 60
In between the Sessions: 2 and 4 had been used the following NOUNS: Überweisung | frequency: 59
In between the Sessions: 2 and 4 had been used the following NOUNS: Antwort | frequency: 56
In between the Sessions: 2 and 4 had been used the following NOUNS: CSU-Fraktion | frequency: 55
In between the Sessions: 2 and 4 had been used the following NOUNS: Arbeitsplätze | frequency: 55
In between the Sessions: 2 and 4 had been used the following NOUNS: Bürger | frequency: 55
In between the Sessions: 2 and 4 had been used the following NOUNS: Mittel | frequency: 55
In between the Sessions: 2 and 4 had been used the following NOUNS: Hauptausschuss | frequency: 54
In between the Sessions: 2 and 4 had been used the following NOUNS: CDU | frequency: 53
In between the Sessions: 2 and 4 had been used the following NOUNS: / | frequency: 52
In between the Sessions: 2 and 4 had been used the following NOUNS: Ausbildung | frequency: 52
In between the Sessions: 2 and 4 had been used the following NOUNS: Zusammenarbeit | frequency: 52
In between the Sessions: 2 and 4 had been used the following NOUNS: Zahl | frequency: 51
In between the Sessions: 2 and 4 had been used the following NOUNS: Arbeit | frequency: 51
In between the Sessions: 2 and 4 had been used the following NOUNS: Maßnahme | frequency: 51
In between the Sessions: 2 and 4 had been used the following NOUNS: Krieg | frequency: 50
In between the Sessions: 2 and 4 had been used the following NOUNS: Demokrat | frequency: 50
In between the Sessions: 2 and 4 had been used the following NOUNS: Sinn | frequency: 50
In between the Sessions: 2 and 4 had been used the following NOUNS: Möglichkeit | frequency: 50
In between the Sessions: 2 and 4 had been used the following NOUNS: Tag | frequency: 50
In between the Sessions: 2 and 4 had been used the following NOUNS: Partei | frequency: 49
In between the Sessions: 2 and 4 had been used the following NOUNS: Vorschlag | frequency: 49
In between the Sessions: 2 and 4 had been used the following NOUNS: Vizepräsidentin | frequency: 49
In between the Sessions: 2 and 4 had been used the following NOUNS: Abstimmung | frequency: 49
In between the Sessions: 2 and 4 had been used the following NOUNS: Schritt | frequency: 48
In between the Sessions: 2 and 4 had been used the following NOUNS: Sicht | frequency: 47
In between the Sessions: 2 and 4 had been used the following NOUNS: Pflege | frequency: 47
In between the Sessions: 2 and 4 had been used the following NOUNS: Blick | frequency: 47
In between the Sessions: 2 and 4 had been used the following NOUNS: Südsudan | frequency: 46
In between the Sessions: 2 and 4 had been used the following NOUNS: Flüchtling | frequency: 46
In between the Sessions: 2 and 4 had been used the following NOUNS: Schule | frequency: 46
In between the Sessions: 2 and 4 had been used the following NOUNS: Freiheit | frequency: 46
In between the Sessions: 2 and 4 had been used the following NOUNS: Standort | frequency: 46
In between the Sessions: 2 and 4 had been used the following NOUNS: Ansatz | frequency: 45
In between the Sessions: 2 and 4 had been used the following NOUNS: Bildung | frequency: 45
In between the Sessions: 2 and 4 had been used the following NOUNS: Leben | frequency: 45
In between the Sessions: 2 and 4 had been used the following NOUNS: Osten | frequency: 45
In between the Sessions: 2 and 4 had been used the following NOUNS: Erfolg | frequency: 44
In between the Sessions: 2 and 4 had been used the following NOUNS: Ergebnis | frequency: 44
In between the Sessions: 2 and 4 had been used the following NOUNS: Entwicklung | frequency: 44
In between the Sessions: 2 and 4 had been used the following NOUNS: Stabilität | frequency: 44
In between the Sessions: 2 and 4 had been used the following NOUNS: Zustimmung | frequency: 43
In between the Sessions: 2 and 4 had been used the following NOUNS: Bündnis | frequency: 42
In between the Sessions: 2 and 4 had been used the following NOUNS: Terror | frequency: 42
In between the Sessions: 2 and 4 had been used the following NOUNS: Beschäftigte | frequency: 41
In between the Sessions: 2 and 4 had been used the following NOUNS: Waffe | frequency: 41
In between the Sessions: 2 and 4 had been used the following NOUNS: Kind | frequency: 40
In between the Sessions: 2 and 4 had been used the following NOUNS: Grundlage | frequency: 40
In between the Sessions: 2 and 4 had been used the following NOUNS: Sache | frequency: 40
In between the Sessions: 2 and 4 had been used the following NOUNS: Schluss | frequency: 40
In between the Sessions: 2 and 4 had been used the following NOUNS: Schutz | frequency: 39
In between the Sessions: 2 and 4 had been used the following NOUNS: Chance | frequency: 39
In between the Sessions: 2 and 4 had been used the following NOUNS: Mitarbeiter | frequency: 38
In between the Sessions: 2 and 4 had been used the following NOUNS: Abgeordnete | frequency: 38
In between the Sessions: 2 and 4 had been used the following NOUNS: Bevölkerung | frequency: 38
In between the Sessions: 2 and 4 had been used the following NOUNS: Drucksache | frequency: 38
In between the Sessions: 2 and 4 had been used the following NOUNS: Wirtschaft | frequency: 37
In between the Sessions: 2 and 4 had been used the following NOUNS: Herausforderung | frequency: 37
In between the Sessions: 2 and 4 had been used the following NOUNS: Verfügung | frequency: 37
In between the Sessions: 2 and 4 had been used the following NOUNS: Friede | frequency: 37
In between the Sessions: 2 and 4 had been used the following NOUNS: Tat | frequency: 37
In between the Sessions: 2 and 4 had been used the following NOUNS: Koalition | frequency: 36
In between the Sessions: 2 and 4 had been used the following NOUNS: Grenze | frequency: 36
In between the Sessions: 2 and 4 had been used the following NOUNS: Konzern | frequency: 36
In between the Sessions: 2 and 4 had been used the following NOUNS: Präsidentin | frequency: 35
In between the Sessions: 2 and 4 had been used the following NOUNS: Beteiligung | frequency: 35
In between the Sessions: 2 and 4 had been used the following NOUNS: Aufmerksamkeit | frequency: 35
In between the Sessions: 2 and 4 had been used the following NOUNS: AfD-Fraktion | frequency: 35
In between the Sessions: 2 and 4 had been used the following NOUNS: Mehrheit | frequency: 34
In between the Sessions: 2 and 4 had been used the following NOUNS: Rolle | frequency: 34
In between the Sessions: 2 and 4 had been used the following NOUNS: Meinung | frequency: 34
In between the Sessions: 2 and 4 had been used the following NOUNS: Gefahr | frequency: 34
In between the Sessions: 2 and 4 had been used the following NOUNS: Gegenteil | frequency: 34
In between the Sessions: 2 and 4 had been used the following NOUNS: Vorratsdatenspeicherung | frequency: 33
In between the Sessions: 2 and 4 had been used the following NOUNS: Kampf | frequency: 33
In between the Sessions: 2 and 4 had been used the following NOUNS: Geschichte | frequency: 33
In between the Sessions: 2 and 4 had been used the following NOUNS: Norden | frequency: 33
In between the Sessions: 2 and 4 had been used the following NOUNS: Krise | frequency: 32
In between the Sessions: 2 and 4 had been used the following NOUNS: Diskussion | frequency: 32
In between the Sessions: 2 and 4 had been used the following NOUNS: Kurde | frequency: 32
In between the Sessions: 2 and 4 had been used the following NOUNS: AfD | frequency: 32
In between the Sessions: 2 and 4 had been used the following NOUNS: Alternative | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Artikel | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Fortschritt | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Stunde | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Streitkräfte | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Operation | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Form | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Darfur | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Anfang | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Anschlag | frequency: 31
In between the Sessions: 2 and 4 had been used the following NOUNS: Moment | frequency: 30
In between the Sessions: 2 and 4 had been used the following NOUNS: Beratung | frequency: 30
In between the Sessions: 2 and 4 had been used the following NOUNS: Mal | frequency: 30
In between the Sessions: 2 and 4 had been used the following NOUNS: Energiewende | frequency: 30
In between the Sessions: 2 and 4 had been used the following NOUNS: Sicherheitslage | frequency: 30
In between the Sessions: 2 and 4 had been used the following NOUNS: Projekt | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Vergangenheit | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Name | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Gewinn | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Kommission | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Auftrag | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: SPD-Fraktion | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Herrn | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Zusammenhang | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Richtung | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Arbeitnehmer | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Ebene | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Armee | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Datum | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Redezeit | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Stabilisierung | frequency: 29
In between the Sessions: 2 and 4 had been used the following NOUNS: Gelegenheit | frequency: 28
In between the Sessions: 2 and 4 had been used the following NOUNS: Meinungsfreiheit | frequency: 28
In between the Sessions: 2 and 4 had been used the following NOUNS: Ausschuß | frequency: 28
In between the Sessions: 2 and 4 had been used the following NOUNS: Kraft | frequency: 28
In between the Sessions: 2 and 4 had been used the following NOUNS: Grundgesetz | frequency: 28
In between the Sessions: 2 and 4 had been used the following NOUNS: Opfer | frequency: 28
In between the Sessions: 2 and 4 had been used the following NOUNS: Legislaturperiode | frequency: 28
In between the Sessions: 2 and 4 had been used the following NOUNS: Inhalt | frequency: 28
In between the Sessions: 2 and 4 had been used the following NOUNS: Auseinandersetzung | frequency: 27
In between the Sessions: 2 and 4 had been used the following NOUNS: Perspektive | frequency: 27
In between the Sessions: 2 and 4 had been used the following NOUNS: Stimme | frequency: 27
In between the Sessions: 2 and 4 had been used the following NOUNS: Risiko | frequency: 27
In between the Sessions: 2 and 4 had been used the following NOUNS: Aussprache | frequency: 27
In between the Sessions: 2 and 4 had been used the following NOUNS: Fehler | frequency: 27
In between the Sessions: 2 and 4 had been used the following NOUNS: Heimat | frequency: 27
In between the Sessions: 2 and 4 had been used the following NOUNS: Druck | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Eindruck | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Gesellschaft | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Werk | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Unterschied | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Sorge | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Glyphosat | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Minister | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Vertrauen | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Leute | frequency: 26
In between the Sessions: 2 and 4 had been used the following NOUNS: Regelung | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Demokratie | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Entschließungsantrag | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Wahrheit | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Bekämpfung | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Forderung | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Terrorismus | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Abkomme | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Zwischenfrage | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Bundesrepublik | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Organisation | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Voraussetzung | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Regel | frequency: 25
In between the Sessions: 2 and 4 had been used the following NOUNS: Ausschuss | frequency: 24
In between the Sessions: 2 and 4 had been used the following NOUNS: Prozess | frequency: 24
In between the Sessions: 2 and 4 had been used the following NOUNS: Beschlussempfehlung | frequency: 24
In between the Sessions: 2 and 4 had been used the following NOUNS: Satz | frequency: 24
In between the Sessions: 2 and 4 had been used the following NOUNS: Bedingung | frequency: 24
In between the Sessions: 2 and 4 had been used the following NOUNS: Verhandlung | frequency: 24
In between the Sessions: 2 and 4 had been used the following NOUNS: Übrigen | frequency: 24
In between the Sessions: 2 and 4 had been used the following NOUNS: Personal | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Sicherheitspolitik | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Familie | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Reihe | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Rückkehr | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Rednerin | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Nächstes | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Gebiet | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Pflegekräfte | frequency: 23
In between the Sessions: 2 and 4 had been used the following NOUNS: Gemeinschaft | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Rahmenbedingungen | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Weise | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Brexit | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Einfluss | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Mut | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Gewalt | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Netzwerkdurchsetzungsgesetz | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Anteil | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Auswirkung | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Mitarbeiterin | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Sicherheitskräfte | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Bild | frequency: 22
In between the Sessions: 2 and 4 had been used the following NOUNS: Kohleausstieg | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Verpflichtung | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Studie | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Mitglied | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Förderung | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Fortsetzung | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Signal | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Bundeskanzlerin | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Zivilbevölkerung | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Gespräch | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Reform | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Hand | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Instrument | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Katastrophe | frequency: 21
In between the Sessions: 2 and 4 had been used the following NOUNS: Kooperation | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: System | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Verbot | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Urteil | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Bürgerkrieg | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Bürgerrechte | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Initiative | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Aktuelle | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: FDP-Fraktion | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Kritik | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Polizei | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Facebook | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Folge | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Verbesserung | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Bedeutung | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Argument | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Zeichen | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: Truppe | frequency: 20
In between the Sessions: 2 and 4 had been used the following NOUNS: September | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Europäer | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Kurzintervention | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Fähigkeit | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Flucht | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Kenntnis | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Wunsch | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Regime | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Programm | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Marktwirtschaft | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Vertrag | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Bedrohung | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Verfahren | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Jemen | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Markt | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Taliban | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Hintergrund | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Platz | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Bürgerin | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Russland | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Außenminister | frequency: 19
In between the Sessions: 2 and 4 had been used the following NOUNS: Aussage | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Ausland | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Energie | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Angst | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Vorlage | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Terrorist | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Dezember | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Punktesystem | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Hälfte | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Grüner | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Strategie | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Netzwerke | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Klimaschutz | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Volk | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Idee | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Zugang | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Kontrolle | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Netz | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Realität | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Tisch | frequency: 18
In between the Sessions: 2 and 4 had been used the following NOUNS: Begründung | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Kohle | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Hass | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Wiederaufbau | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Außenpolitik | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Auffassung | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Höhe | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Minute | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Position | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Angriff | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Sozialdemokrat | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Friedensprozess | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Stadt | frequency: 17
In between the Sessions: 2 and 4 had been used the following NOUNS: Menschenrechte | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Bericht | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Bewertung | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Fluchtursachen | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Arbeitnehmerinnen | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Sitzung | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Rat | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Tatsache | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Migration | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: ganz | frequency: 16
In between the Sessions: 2 and 4 had been used the following NOUNS: Struktur | frequency: 16
