Fraction = FDP

The fraction: FDP had used the following VERBS: sein | frequency: 44819
The fraction: FDP had used the following VERBS: beschließen | frequency: 487
The fraction: FDP had used the following VERBS: zustimmen | frequency: 481
The fraction: FDP had used the following VERBS: ändern | frequency: 481
The fraction: FDP had used the following VERBS: einsetzen | frequency: 472
The fraction: FDP had used the following VERBS: schützen | frequency: 455
The fraction: FDP had used the following VERBS: stimmen | frequency: 449
The fraction: FDP had used the following VERBS: erklären | frequency: 447
The fraction: FDP had used the following VERBS: handeln | frequency: 445
The fraction: FDP had used the following VERBS: zu | frequency: 445
The fraction: FDP had used the following VERBS: schreiben | frequency: 439
The fraction: FDP had used the following VERBS: schließen | frequency: 438
The fraction: FDP had used the following VERBS: Lassen | frequency: 436
The fraction: FDP had used the following VERBS: verhindern | frequency: 423
The fraction: FDP had used the following VERBS: fehlen | frequency: 414
The fraction: FDP had used the following VERBS: versuchen | frequency: 403
The fraction: FDP had used the following VERBS: kennen | frequency: 402
The fraction: FDP had used the following VERBS: betreffen | frequency: 400
The fraction: FDP had used the following VERBS: erleben | frequency: 398
The fraction: FDP had used the following VERBS: erwarten | frequency: 387
The fraction: FDP had used the following VERBS: ermöglichen | frequency: 382
The fraction: FDP had used the following VERBS: legen | frequency: 382
The fraction: FDP had used the following VERBS: einen | frequency: 377
The fraction: FDP had used the following VERBS: zitieren | frequency: 374
The fraction: FDP had used the following VERBS: ziehen | frequency: 374
The fraction: FDP had used the following VERBS: bestehen | frequency: 373
The fraction: FDP had used the following VERBS: lösen | frequency: 372
The fraction: FDP had used the following VERBS: investieren | frequency: 368
The fraction: FDP had used the following VERBS: feststellen | frequency: 362
The fraction: FDP had used the following VERBS: fördern | frequency: 362
The fraction: FDP had used the following VERBS: hinweisen | frequency: 361
The fraction: FDP had used the following VERBS: erinnern | frequency: 361
The fraction: FDP had used the following VERBS: verbessern | frequency: 360
The fraction: FDP had used the following VERBS: steigen | frequency: 359
The fraction: FDP had used the following VERBS: funktionieren | frequency: 356
The fraction: FDP had used the following VERBS: erhöhen | frequency: 355
The fraction: FDP had used the following VERBS: zahlen | frequency: 352
The fraction: FDP had used the following VERBS: angehen | frequency: 350
The fraction: FDP had used the following VERBS: verlieren | frequency: 347
The fraction: FDP had used the following VERBS: gelingen | frequency: 347
The fraction: FDP had used the following VERBS: verdienen | frequency: 344
The fraction: FDP had used the following VERBS: schauen | frequency: 343
The fraction: FDP had used the following VERBS: hoffen | frequency: 324
The fraction: FDP had used the following VERBS: lesen | frequency: 323
The fraction: FDP had used the following VERBS: treffen | frequency: 319
The fraction: FDP had used the following VERBS: ablehnen | frequency: 314
The fraction: FDP had used the following VERBS: erkennen | frequency: 312
The fraction: FDP had used the following VERBS: laufen | frequency: 309
The fraction: FDP had used the following VERBS: wünschen | frequency: 309
The fraction: FDP had used the following VERBS: entstehen | frequency: 308
The fraction: FDP had used the following VERBS: erwähnen | frequency: 305
The fraction: FDP had used the following VERBS: entwickeln | frequency: 293
The fraction: FDP had used the following VERBS: einbringen | frequency: 291
The fraction: FDP had used the following VERBS: beschäftigen | frequency: 283
The fraction: FDP had used the following VERBS: folgen | frequency: 283
The fraction: FDP had used the following VERBS: übernehmen | frequency: 283
The fraction: FDP had used the following VERBS: bieten | frequency: 282
The fraction: FDP had used the following VERBS: finanzieren | frequency: 274
The fraction: FDP had used the following VERBS: bauen | frequency: 271
The fraction: FDP had used the following VERBS: reichen | frequency: 271
The fraction: FDP had used the following VERBS: begrüßen | frequency: 271
The fraction: FDP had used the following VERBS: spielen | frequency: 271
The fraction: FDP had used the following VERBS: meinen | frequency: 269
The fraction: FDP had used the following VERBS: durchsetzen | frequency: 262
The fraction: FDP had used the following VERBS: danke | frequency: 261
The fraction: FDP had used the following VERBS: fallen | frequency: 261
The fraction: FDP had used the following VERBS: fest | frequency: 259
The fraction: FDP had used the following VERBS: ausgeben | frequency: 257
The fraction: FDP had used the following VERBS: lehnen | frequency: 251
The fraction: FDP had used the following VERBS: vorschlagen | frequency: 250
The fraction: FDP had used the following VERBS: kritisieren | frequency: 248
The fraction: FDP had used the following VERBS: gestalten | frequency: 248
The fraction: FDP had used the following VERBS: eingehen | frequency: 246
The fraction: FDP had used the following VERBS: vorstellen | frequency: 240
The fraction: FDP had used the following VERBS: enthalten | frequency: 239
The fraction: FDP had used the following VERBS: kämpfen | frequency: 239
The fraction: FDP had used the following VERBS: beteiligen | frequency: 234
The fraction: FDP had used the following VERBS: verändern | frequency: 233
The fraction: FDP had used the following VERBS: sitzen | frequency: 232
The fraction: FDP had used the following VERBS: beginnen | frequency: 232
The fraction: FDP had used the following VERBS: entlasten | frequency: 231
The fraction: FDP had used the following VERBS: beraten | frequency: 231
The fraction: FDP had used the following VERBS: stattfinden | frequency: 228
The fraction: FDP had used the following VERBS: gehören | frequency: 226
The fraction: FDP had used the following VERBS: verfolgen | frequency: 224
The fraction: FDP had used the following VERBS: regeln | frequency: 223
The fraction: FDP had used the following VERBS: warten | frequency: 223
The fraction: FDP had used the following VERBS: einführen | frequency: 222
The fraction: FDP had used the following VERBS: abschaffen | frequency: 221
The fraction: FDP had used the following VERBS: lernen | frequency: 221
The fraction: FDP had used the following VERBS: sichern | frequency: 219
The fraction: FDP had used the following VERBS: bezahlen | frequency: 218
The fraction: FDP had used the following VERBS: aufnehmen | frequency: 217
The fraction: FDP had used the following VERBS: müssten | frequency: 216
The fraction: FDP had used the following VERBS: kosten | frequency: 216
The fraction: FDP had used the following VERBS: ankommen | frequency: 216
The fraction: FDP had used the following VERBS: anschauen | frequency: 214
The fraction: FDP had used the following VERBS: vorsehen | frequency: 214
The fraction: FDP had used the following VERBS: bekämpfen | frequency: 209
The fraction: FDP had used the following VERBS: beenden | frequency: 208
The fraction: FDP had used the following VERBS: erteilen | frequency: 208
The fraction: FDP had used the following VERBS: behaupten | frequency: 206
The fraction: FDP had used the following VERBS: zulassen | frequency: 203
The fraction: FDP had used the following VERBS: weit | frequency: 202
The fraction: FDP had used the following VERBS: darstellen | frequency: 201
The fraction: FDP had used the following VERBS: lässt | frequency: 201
The fraction: FDP had used the following VERBS: beitragen | frequency: 200
The fraction: FDP had used the following VERBS: reduzieren | frequency: 200
The fraction: FDP had used the following VERBS: verbinden | frequency: 200
The fraction: FDP had used the following VERBS: scheinen | frequency: 198
The fraction: FDP had used the following VERBS: umgehen | frequency: 198
The fraction: FDP had used the following VERBS: erlauben | frequency: 194
The fraction: FDP had used the following VERBS: zurück | frequency: 192
The fraction: FDP had used the following VERBS: bedanken | frequency: 191
The fraction: FDP had used the following VERBS: halte | frequency: 190
The fraction: FDP had used the following VERBS: beantworten | frequency: 186
The fraction: FDP had used the following VERBS: vergessen | frequency: 185
The fraction: FDP had used the following VERBS: richten | frequency: 184
The fraction: FDP had used the following VERBS: beantragen | frequency: 184
The fraction: FDP had used the following VERBS: betonen | frequency: 182
The fraction: FDP had used the following VERBS: kümmern | frequency: 182
The fraction: FDP had used the following VERBS: liefern | frequency: 182
The fraction: FDP had used the following VERBS: hin | frequency: 181
The fraction: FDP had used the following VERBS: sicherstellen | frequency: 180
The fraction: FDP had used the following VERBS: wählen | frequency: 176
The fraction: FDP had used the following VERBS: mit | frequency: 175
The fraction: FDP had used the following VERBS: zusammen | frequency: 174
The fraction: FDP had used the following VERBS: nachdenken | frequency: 174
The fraction: FDP had used the following VERBS: erfüllen | frequency: 173
The fraction: FDP had used the following VERBS: reagieren | frequency: 173
The fraction: FDP had used the following VERBS: verabschieden | frequency: 172
The fraction: FDP had used the following VERBS: schlagen | frequency: 171
The fraction: FDP had used the following VERBS: verlassen | frequency: 170
The fraction: FDP had used the following VERBS: behandeln | frequency: 170
The fraction: FDP had used the following VERBS: überzeugen | frequency: 170
The fraction: FDP had used the following VERBS: aufbauen | frequency: 168
The fraction: FDP had used the following VERBS: versprechen | frequency: 168
The fraction: FDP had used the following VERBS: suchen | frequency: 167
The fraction: FDP had used the following VERBS: prüfen | frequency: 164
The fraction: FDP had used the following VERBS: werfen | frequency: 164
The fraction: FDP had used the following VERBS: stecken | frequency: 164
The fraction: FDP had used the following VERBS: fällen | frequency: 163
The fraction: FDP had used the following VERBS: erfolgen | frequency: 161
The fraction: FDP had used the following VERBS: triefen | frequency: 161
The fraction: FDP had used the following VERBS: gedenken | frequency: 161
The fraction: FDP had used the following VERBS: geschehen | frequency: 161
The fraction: FDP had used the following VERBS: ankündigen | frequency: 160
The fraction: FDP had used the following VERBS: bewegen | frequency: 159
The fraction: FDP had used the following VERBS: profitieren | frequency: 159
The fraction: FDP had used the following VERBS: merken | frequency: 156
The fraction: FDP had used the following VERBS: wirken | frequency: 156
The fraction: FDP had used the following VERBS: vertreten | frequency: 155
The fraction: FDP had used the following VERBS: bewusst | frequency: 152
The fraction: FDP had used the following VERBS: gewinnen | frequency: 151
The fraction: FDP had used the following VERBS: planen | frequency: 150
The fraction: FDP had used the following VERBS: befinden | frequency: 150
The fraction: FDP had used the following VERBS: erfahren | frequency: 149
The fraction: FDP had used the following VERBS: formulieren | frequency: 149
The fraction: FDP had used the following VERBS: einhalten | frequency: 148
The fraction: FDP had used the following VERBS: betreiben | frequency: 147
The fraction: FDP had used the following VERBS: dienen | frequency: 147
The fraction: FDP had used the following VERBS: beschreiben | frequency: 147
The fraction: FDP had used the following VERBS: vorliegen | frequency: 146
The fraction: FDP had used the following VERBS: empfehlen | frequency: 146
The fraction: FDP had used the following VERBS: gefährden | frequency: 146
The fraction: FDP had used the following VERBS: greifen | frequency: 146
The fraction: FDP had used the following VERBS: streiten | frequency: 144
The fraction: FDP had used the following VERBS: wünsche | frequency: 144
The fraction: FDP had used the following VERBS: verlängern | frequency: 142
The fraction: FDP had used the following VERBS: beziehen | frequency: 142
The fraction: FDP had used the following VERBS: berücksichtigen | frequency: 141
The fraction: FDP had used the following VERBS: wiederholen | frequency: 141
The fraction: FDP had used the following VERBS: benötigen | frequency: 140
The fraction: FDP had used the following VERBS: müsste | frequency: 140
The fraction: FDP had used the following VERBS: überlegen | frequency: 139
The fraction: FDP had used the following VERBS: Schau | frequency: 139
The fraction: FDP had used the following VERBS: drohen | frequency: 139
The fraction: FDP had used the following VERBS: gewährleisten | frequency: 138
The fraction: FDP had used the following VERBS: fühlen | frequency: 138
The fraction: FDP had used the following VERBS: herstellen | frequency: 137
The fraction: FDP had used the following VERBS: vornehmen | frequency: 137
The fraction: FDP had used the following VERBS: lieb | frequency: 135
The fraction: FDP had used the following VERBS: klären | frequency: 134
The fraction: FDP had used the following VERBS: achten | frequency: 133
The fraction: FDP had used the following VERBS: abstimmen | frequency: 133
The fraction: FDP had used the following VERBS: treten | frequency: 132
The fraction: FDP had used the following VERBS: wachsen | frequency: 132
The fraction: FDP had used the following VERBS: debattieren | frequency: 132
The fraction: FDP had used the following VERBS: verteidigen | frequency: 132
The fraction: FDP had used the following VERBS: äußern | frequency: 131
The fraction: FDP had used the following VERBS: statt | frequency: 130
The fraction: FDP had used the following VERBS: verpflichten | frequency: 130
The fraction: FDP had used the following VERBS: ausgehen | frequency: 129
The fraction: FDP had used the following VERBS: ergreifen | frequency: 128
The fraction: FDP had used the following VERBS: scheitern | frequency: 128
The fraction: FDP had used the following VERBS: annehmen | frequency: 128
The fraction: FDP had used the following VERBS: um | frequency: 128
The fraction: FDP had used the following VERBS: sinken | frequency: 128
The fraction: FDP had used the following VERBS: leiden | frequency: 127
The fraction: FDP had used the following VERBS: mussten | frequency: 126
The fraction: FDP had used the following VERBS: berichten | frequency: 126
The fraction: FDP had used the following VERBS: bestimmen | frequency: 126
The fraction: FDP had used the following VERBS: öffnen | frequency: 125
The fraction: FDP had used the following VERBS: bestätigen | frequency: 124
The fraction: FDP had used the following VERBS: verzichten | frequency: 124
The fraction: FDP had used the following VERBS: senken | frequency: 124
The fraction: FDP had used the following VERBS: lauten | frequency: 123
The fraction: FDP had used the following VERBS: zuhören | frequency: 123
The fraction: FDP had used the following VERBS: retten | frequency: 123
The fraction: FDP had used the following VERBS: anfangen | frequency: 122
The fraction: FDP had used the following VERBS: begleiten | frequency: 122
The fraction: FDP had used the following VERBS: entsprechen | frequency: 122
The fraction: FDP had used the following VERBS: antworten | frequency: 122
The fraction: FDP had used the following VERBS: verbieten | frequency: 121
The fraction: FDP had used the following VERBS: ausbauen | frequency: 121
The fraction: FDP had used the following VERBS: danken | frequency: 120
The fraction: FDP had used the following VERBS: aufstellen | frequency: 119
The fraction: FDP had used the following VERBS: betrachten | frequency: 117
The fraction: FDP had used the following VERBS: hängen | frequency: 117
The fraction: FDP had used the following VERBS: fließen | frequency: 117
The fraction: FDP had used the following VERBS: produzieren | frequency: 116
The fraction: FDP had used the following VERBS: verhandeln | frequency: 116
The fraction: FDP had used the following VERBS: messen | frequency: 116
The fraction: FDP had used the following VERBS: aussprechen | frequency: 115
The fraction: FDP had used the following VERBS: einstellen | frequency: 115
The fraction: FDP had used the following VERBS: informieren | frequency: 115
The fraction: FDP had used the following VERBS: teilen | frequency: 115
The fraction: FDP had used the following VERBS: Nehmen | frequency: 114
The fraction: FDP had used the following VERBS: musste | frequency: 114
The fraction: FDP had used the following VERBS: akzeptieren | frequency: 114
The fraction: FDP had used the following VERBS: Machen | frequency: 114
The fraction: FDP had used the following VERBS: dauern | frequency: 113
The fraction: FDP had used the following VERBS: verlangen | frequency: 113
The fraction: FDP had used the following VERBS: belasten | frequency: 113
The fraction: FDP had used the following VERBS: benennen | frequency: 113
The fraction: FDP had used the following VERBS: weitergehen | frequency: 113
The fraction: FDP had used the following VERBS: wahrnehmen | frequency: 112
The fraction: FDP had used the following VERBS: bezeichnen | frequency: 112
The fraction: FDP had used the following VERBS: organisieren | frequency: 112
The fraction: FDP had used the following VERBS: kriegen | frequency: 111
The fraction: FDP had used the following VERBS: ausschließen | frequency: 111
The fraction: FDP had used the following VERBS: durchführen | frequency: 111
The fraction: FDP had used the following VERBS: gebrauchen | frequency: 111
The fraction: FDP had used the following VERBS: vorbereiten | frequency: 110
The fraction: FDP had used the following VERBS: werben | frequency: 110
The fraction: FDP had used the following VERBS: streichen | frequency: 109
The fraction: FDP had used the following VERBS: Haben | frequency: 108
The fraction: FDP had used the following VERBS: beweisen | frequency: 108
The fraction: FDP had used the following VERBS: einfahren | frequency: 107
The fraction: FDP had used the following VERBS: geraten | frequency: 106
The fraction: FDP had used the following VERBS: gucken | frequency: 106
The fraction: FDP had used the following VERBS: einschränken | frequency: 105
The fraction: FDP had used the following VERBS: verteilen | frequency: 104
The fraction: FDP had used the following VERBS: kaufen | frequency: 104
The fraction: FDP had used the following VERBS: treiben | frequency: 103
The fraction: FDP had used the following VERBS: eröffnen | frequency: 103
The fraction: FDP had used the following VERBS: brechen | frequency: 103
The fraction: FDP had used the following VERBS: anerkennen | frequency: 102
The fraction: FDP had used the following VERBS: gestatten | frequency: 102
The fraction: FDP had used the following VERBS: vermeiden | frequency: 102
The fraction: FDP had used the following VERBS: verwenden | frequency: 102
The fraction: FDP had used the following VERBS: erzählen | frequency: 102
The fraction: FDP had used the following VERBS: vortragen | frequency: 101
The fraction: FDP had used the following VERBS: klingen | frequency: 101
The fraction: FDP had used the following VERBS: verschärfen | frequency: 101
The fraction: FDP had used the following VERBS: aussetzen | frequency: 100
The fraction: FDP had used the following VERBS: sparen | frequency: 99
The fraction: FDP had used the following VERBS: lohnen | frequency: 99
The fraction: FDP had used the following VERBS: begründen | frequency: 99
The fraction: FDP had used the following VERBS: beobachten | frequency: 98
The fraction: FDP had used the following VERBS: abgeben | frequency: 98
The fraction: FDP had used the following VERBS: erarbeiten | frequency: 98
The fraction: FDP had used the following VERBS: festhalten | frequency: 97
The fraction: FDP had used the following VERBS: nach | frequency: 97
The fraction: FDP had used the following VERBS: kontrollieren | frequency: 97
The fraction: FDP had used the following VERBS: zwingen | frequency: 97
The fraction: FDP had used the following VERBS: warnen | frequency: 97
The fraction: FDP had used the following VERBS: auffordern | frequency: 97
The fraction: FDP had used the following VERBS: aufgreifen | frequency: 97
The fraction: FDP had used the following VERBS: engagieren | frequency: 96
The fraction: FDP had used the following VERBS: verweisen | frequency: 96
The fraction: FDP had used the following VERBS: vorgehen | frequency: 96
The fraction: FDP had used the following VERBS: erheben | frequency: 96
The fraction: FDP had used the following VERBS: überprüfen | frequency: 96
The fraction: FDP had used the following VERBS: ausstatten | frequency: 95
The fraction: FDP had used the following VERBS: wundern | frequency: 95
The fraction: FDP had used the following VERBS: rechnen | frequency: 95
The fraction: FDP had used the following VERBS: ausführen | frequency: 94
The fraction: FDP had used the following VERBS: voranbringen | frequency: 93
The fraction: FDP had used the following VERBS: ignorieren | frequency: 93
The fraction: FDP had used the following VERBS: konzentrieren | frequency: 93
The fraction: FDP had used the following VERBS: festlegen | frequency: 92
The fraction: FDP had used the following VERBS: abbauen | frequency: 92
The fraction: FDP had used the following VERBS: bitten | frequency: 91
The fraction: FDP had used the following VERBS: belegen | frequency: 91
The fraction: FDP had used the following VERBS: schaden | frequency: 91
The fraction: FDP had used the following VERBS: Kommen | frequency: 91
The fraction: FDP had used the following VERBS: anwenden | frequency: 91
The fraction: FDP had used the following VERBS: zählen | frequency: 90
The fraction: FDP had used the following VERBS: stoppen | frequency: 89
The fraction: FDP had used the following VERBS: eintreten | frequency: 89
The fraction: FDP had used the following VERBS: sterben | frequency: 89
The fraction: FDP had used the following VERBS: erleichtern | frequency: 89
The fraction: FDP had used the following VERBS: ersetzen | frequency: 89
The fraction: FDP had used the following VERBS: wohnen | frequency: 89
The fraction: FDP had used the following VERBS: feiern | frequency: 89
The fraction: FDP had used the following VERBS: stelle | frequency: 88
The fraction: FDP had used the following VERBS: widersprechen | frequency: 88
The fraction: FDP had used the following VERBS: bedrohen | frequency: 87
The fraction: FDP had used the following VERBS: vereinbart | frequency: 87
The fraction: FDP had used the following VERBS: bewältigen | frequency: 87
The fraction: FDP had used the following VERBS: verkaufen | frequency: 87
The fraction: FDP had used the following VERBS: aussehen | frequency: 87
The fraction: FDP had used the following VERBS: kürzen | frequency: 87
The fraction: FDP had used the following VERBS: passt | frequency: 86
The fraction: FDP had used the following VERBS: starten | frequency: 86
The fraction: FDP had used the following VERBS: bilden | frequency: 86
The fraction: FDP had used the following VERBS: bereitstellen | frequency: 86
The fraction: FDP had used the following VERBS: fortsetzen | frequency: 86
The fraction: FDP had used the following VERBS: ausweiten | frequency: 85
The fraction: FDP had used the following VERBS: verbreiten | frequency: 85
The fraction: FDP had used the following VERBS: definieren | frequency: 84
The fraction: FDP had used the following VERBS: loben | frequency: 84
The fraction: FDP had used the following VERBS: Wissen | frequency: 83
The fraction: FDP had used the following VERBS: abschließen | frequency: 82
The fraction: FDP had used the following VERBS: einrichten | frequency: 82
The fraction: FDP had used the following VERBS: herrschen | frequency: 82
The fraction: FDP had used the following VERBS: schwächen | frequency: 82
The fraction: FDP had used the following VERBS: vornehm | frequency: 82
The fraction: FDP had used the following VERBS: ansehen | frequency: 82
The fraction: FDP had used the following VERBS: auseinandersetzen | frequency: 81
The fraction: FDP had used the following VERBS: reich | frequency: 81
The fraction: FDP had used the following VERBS: rechtfertigen | frequency: 81
The fraction: FDP had used the following VERBS: orientieren | frequency: 81
The fraction: FDP had used the following VERBS: bewerten | frequency: 81
The fraction: FDP had used the following VERBS: rufen | frequency: 81
The fraction: FDP had used the following VERBS: gründen | frequency: 80
The fraction: FDP had used the following VERBS: unternehmen | frequency: 80
The fraction: FDP had used the following VERBS: verankern | frequency: 80
The fraction: FDP had used the following VERBS: bei | frequency: 79
The fraction: FDP had used the following VERBS: voran | frequency: 79
The fraction: FDP had used the following VERBS: anbieten | frequency: 79
The fraction: FDP had used the following VERBS: zerstören | frequency: 79
The fraction: FDP had used the following VERBS: melden | frequency: 79
The fraction: FDP had used the following VERBS: betragen | frequency: 78
The fraction: FDP had used the following VERBS: wenden | frequency: 78
The fraction: FDP had used the following VERBS: erledigen | frequency: 78
The fraction: FDP had used the following VERBS: prägen | frequency: 78
The fraction: FDP had used the following VERBS: aufzeigen | frequency: 78
The fraction: FDP had used the following VERBS: verweigern | frequency: 77
The fraction: FDP had used the following VERBS: garantieren | frequency: 77
The fraction: FDP had used the following VERBS: behalten | frequency: 77
The fraction: FDP had used the following VERBS: aufheben | frequency: 77
The fraction: FDP had used the following VERBS: verfügen | frequency: 76
The fraction: FDP had used the following VERBS: teilnehmen | frequency: 76
The fraction: FDP had used the following VERBS: vermitteln | frequency: 76
The fraction: FDP had used the following VERBS: begegnen | frequency: 76
The fraction: FDP had used the following VERBS: mitmachen | frequency: 76
The fraction: FDP had used the following VERBS: interessieren | frequency: 75
The fraction: FDP had used the following VERBS: einfordern | frequency: 75
The fraction: FDP had used the following VERBS: ausreichen | frequency: 75
The fraction: FDP had used the following VERBS: heraus | frequency: 75
The fraction: FDP had used the following VERBS: zusammenarbeiten | frequency: 74
The fraction: FDP had used the following VERBS: ergeben | frequency: 74
The fraction: FDP had used the following VERBS: übertragen | frequency: 73
The fraction: FDP had used the following VERBS: holen | frequency: 73
The fraction: FDP had used the following VERBS: bemühen | frequency: 73
The fraction: FDP had used the following VERBS: regieren | frequency: 73
The fraction: FDP had used the following VERBS: aufklären | frequency: 73
The fraction: FDP had used the following VERBS: weisen | frequency: 73
The fraction: FDP had used the following VERBS: erzielen | frequency: 73
The fraction: FDP had used the following VERBS: Wolle | frequency: 72
The fraction: FDP had used the following VERBS: hinaus | frequency: 72
The fraction: FDP had used the following VERBS: weg | frequency: 72
The fraction: FDP had used the following VERBS: begrenzen | frequency: 71
The fraction: FDP had used the following VERBS: anpassen | frequency: 71
The fraction: FDP had used the following VERBS: verursachen | frequency: 71
The fraction: FDP had used the following VERBS: weiterentwickel | frequency: 71
The fraction: FDP had used the following VERBS: einbeziehen | frequency: 71
The fraction: FDP had used the following VERBS: klarstellen | frequency: 70
The fraction: FDP had used the following VERBS: bedarf | frequency: 70
The fraction: FDP had used the following VERBS: verurteilen | frequency: 69
The fraction: FDP had used the following VERBS: klarmachen | frequency: 69
The fraction: FDP had used the following VERBS: befürchten | frequency: 69
The fraction: FDP had used the following VERBS: begehen | frequency: 69
The fraction: FDP had used the following VERBS: aufhören | frequency: 69
The fraction: FDP had used the following VERBS: bekennen | frequency: 69
The fraction: FDP had used the following VERBS: nachkommen | frequency: 69
The fraction: FDP had used the following VERBS: unterscheiden | frequency: 69
The fraction: FDP had used the following VERBS: unterhalten | frequency: 68
The fraction: FDP had used the following VERBS: ansetzen | frequency: 68
The fraction: FDP had used the following VERBS: anlegen | frequency: 67
The fraction: FDP had used the following VERBS: steigern | frequency: 67
The fraction: FDP had used the following VERBS: enden | frequency: 67
The fraction: FDP had used the following VERBS: zukommen | frequency: 67
The fraction: FDP had used the following VERBS: hinbekommen | frequency: 67
The fraction: FDP had used the following VERBS: impfen | frequency: 67
The fraction: FDP had used the following VERBS: erscheinen | frequency: 67
The fraction: FDP had used the following VERBS: abziehen | frequency: 67
The fraction: FDP had used the following VERBS: verschieben | frequency: 67
The fraction: FDP had used the following VERBS: überlassen | frequency: 67
The fraction: FDP had used the following VERBS: sodass | frequency: 66
The fraction: FDP had used the following VERBS: anschließen | frequency: 66
The fraction: FDP had used the following VERBS: erweitern | frequency: 66
The fraction: FDP had used the following VERBS: auszahlen | frequency: 66
The fraction: FDP had used the following VERBS: erzeugen | frequency: 66
The fraction: FDP had used the following VERBS: agieren | frequency: 66
The fraction: FDP had used the following VERBS: landen | frequency: 66
The fraction: FDP had used the following VERBS: appellieren | frequency: 66
The fraction: FDP had used the following VERBS: her | frequency: 65
