In the Session: 2 had been used the following NOUNS: Herr | frequency: 296
In the Session: 2 had been used the following NOUNS: Sicherheit | frequency: 39
In the Session: 2 had been used the following NOUNS: Monat | frequency: 38
In the Session: 2 had been used the following NOUNS: Redner | frequency: 38
In the Session: 2 had been used the following NOUNS: Hilfe | frequency: 38
In the Session: 2 had been used the following NOUNS: Recht | frequency: 38
In the Session: 2 had been used the following NOUNS: Welt | frequency: 38
In the Session: 2 had been used the following NOUNS: Lage | frequency: 36
In the Session: 2 had been used the following NOUNS: Haus | frequency: 36
In the Session: 2 had been used the following NOUNS: Parlament | frequency: 36
In the Session: 2 had been used the following NOUNS: Entscheidung | frequency: 35
In the Session: 2 had been used the following NOUNS: Beitrag | frequency: 35
In the Session: 2 had been used the following NOUNS: Hauptausschuss | frequency: 34
In the Session: 2 had been used the following NOUNS: Linke | frequency: 34
In the Session: 2 had been used the following NOUNS: IS | frequency: 34
In the Session: 2 had been used the following NOUNS: Arbeitsplätze | frequency: 33
In the Session: 2 had been used the following NOUNS: Grund | frequency: 33
In the Session: 2 had been used the following NOUNS: Woche | frequency: 32
In the Session: 2 had been used the following NOUNS: Verlängerung | frequency: 32
In the Session: 2 had been used the following NOUNS: Standort | frequency: 32
In the Session: 2 had been used the following NOUNS: Unterstützung | frequency: 32
In the Session: 2 had been used the following NOUNS: Teil | frequency: 32
In the Session: 2 had been used the following NOUNS: Seite | frequency: 31
In the Session: 2 had been used the following NOUNS: Beschäftigte | frequency: 31
In the Session: 2 had been used the following NOUNS: Darfur | frequency: 31
In the Session: 2 had been used the following NOUNS: Ziel | frequency: 29
In the Session: 2 had been used the following NOUNS: Maßnahme | frequency: 29
In the Session: 2 had been used the following NOUNS: Überweisung | frequency: 28
In the Session: 2 had been used the following NOUNS: Ding | frequency: 27
In the Session: 2 had been used the following NOUNS: Lösung | frequency: 27
In the Session: 2 had been used the following NOUNS: Terror | frequency: 27
In the Session: 2 had been used the following NOUNS: Rahmen | frequency: 27
In the Session: 2 had been used the following NOUNS: Fall | frequency: 27
In the Session: 2 had been used the following NOUNS: Partner | frequency: 26
In the Session: 2 had been used the following NOUNS: Interesse | frequency: 25
In the Session: 2 had been used the following NOUNS: Engagement | frequency: 25
In the Session: 2 had been used the following NOUNS: Zahl | frequency: 24
In the Session: 2 had been used the following NOUNS: Konzern | frequency: 24
In the Session: 2 had been used the following NOUNS: Vizepräsidentin | frequency: 23
In the Session: 2 had been used the following NOUNS: Pflegekräfte | frequency: 23
In the Session: 2 had been used the following NOUNS: Geld | frequency: 22
In the Session: 2 had been used the following NOUNS: Schutz | frequency: 22
In the Session: 2 had been used the following NOUNS: CDU | frequency: 22
In the Session: 2 had been used the following NOUNS: Energiewende | frequency: 22
In the Session: 2 had been used the following NOUNS: Tat | frequency: 21
In the Session: 2 had been used the following NOUNS: Werk | frequency: 21
In the Session: 2 had been used the following NOUNS: / | frequency: 21
In the Session: 2 had been used the following NOUNS: CSU-Fraktion | frequency: 21
In the Session: 2 had been used the following NOUNS: Krise | frequency: 20
In the Session: 2 had been used the following NOUNS: Erfolg | frequency: 20
In the Session: 2 had been used the following NOUNS: Ort | frequency: 20
In the Session: 2 had been used the following NOUNS: Gewinn | frequency: 20
In the Session: 2 had been used the following NOUNS: Stabilität | frequency: 20
In the Session: 2 had been used the following NOUNS: Ausschuß | frequency: 20
In the Session: 2 had been used the following NOUNS: Zustimmung | frequency: 20
In the Session: 2 had been used the following NOUNS: Herausforderung | frequency: 19
In the Session: 2 had been used the following NOUNS: Sache | frequency: 19
In the Session: 2 had been used the following NOUNS: Präsidentin | frequency: 19
In the Session: 2 had been used the following NOUNS: Sinn | frequency: 19
In the Session: 2 had been used the following NOUNS: Anteil | frequency: 19
In the Session: 2 had been used the following NOUNS: Flüchtling | frequency: 18
In the Session: 2 had been used the following NOUNS: Zivilbevölkerung | frequency: 18
In the Session: 2 had been used the following NOUNS: Kohleausstieg | frequency: 18
In the Session: 2 had been used the following NOUNS: Beteiligung | frequency: 18
In the Session: 2 had been used the following NOUNS: Blick | frequency: 18
In the Session: 2 had been used the following NOUNS: Bündnis | frequency: 18
In the Session: 2 had been used the following NOUNS: Ansatz | frequency: 17
In the Session: 2 had been used the following NOUNS: Wirtschaft | frequency: 17
In the Session: 2 had been used the following NOUNS: Leben | frequency: 17
In the Session: 2 had been used the following NOUNS: Entwicklung | frequency: 17
In the Session: 2 had been used the following NOUNS: Kohle | frequency: 17
In the Session: 2 had been used the following NOUNS: Perspektive | frequency: 17
In the Session: 2 had been used the following NOUNS: Arbeit | frequency: 17
In the Session: 2 had been used the following NOUNS: Koalition | frequency: 17
In the Session: 2 had been used the following NOUNS: Auftrag | frequency: 17
In the Session: 2 had been used the following NOUNS: Leute | frequency: 17
In the Session: 2 had been used the following NOUNS: Drucksache | frequency: 17
In the Session: 2 had been used the following NOUNS: Klimaschutz | frequency: 17
In the Session: 2 had been used the following NOUNS: SPD-Fraktion | frequency: 17
In the Session: 2 had been used the following NOUNS: Partei | frequency: 16
In the Session: 2 had been used the following NOUNS: Organisation | frequency: 16
In the Session: 2 had been used the following NOUNS: Bekämpfung | frequency: 16
In the Session: 2 had been used the following NOUNS: Forderung | frequency: 16
In the Session: 2 had been used the following NOUNS: Zusammenarbeit | frequency: 16
In the Session: 2 had been used the following NOUNS: Anschlag | frequency: 16
In the Session: 2 had been used the following NOUNS: Tag | frequency: 16
In the Session: 2 had been used the following NOUNS: Stabilisierung | frequency: 16
In the Session: 2 had been used the following NOUNS: Antwort | frequency: 16
In the Session: 2 had been used the following NOUNS: Rednerin | frequency: 15
In the Session: 2 had been used the following NOUNS: Personal | frequency: 15
In the Session: 2 had been used the following NOUNS: Ausbildung | frequency: 15
In the Session: 2 had been used the following NOUNS: Diskussion | frequency: 15
In the Session: 2 had been used the following NOUNS: Freiheit | frequency: 15
In the Session: 2 had been used the following NOUNS: Abgeordnete | frequency: 15
In the Session: 2 had been used the following NOUNS: Verfügung | frequency: 15
In the Session: 2 had been used the following NOUNS: Gegenteil | frequency: 15
In the Session: 2 had been used the following NOUNS: AfD-Fraktion | frequency: 15
In the Session: 2 had been used the following NOUNS: Gewalt | frequency: 15
In the Session: 2 had been used the following NOUNS: Gemeinschaft | frequency: 14
In the Session: 2 had been used the following NOUNS: Schritt | frequency: 14
In the Session: 2 had been used the following NOUNS: Patient | frequency: 14
In the Session: 2 had been used the following NOUNS: Energie | frequency: 14
In the Session: 2 had been used the following NOUNS: Ausschuss | frequency: 14
In the Session: 2 had been used the following NOUNS: Kampf | frequency: 14
In the Session: 2 had been used the following NOUNS: Taliban | frequency: 14
In the Session: 2 had been used the following NOUNS: Operation | frequency: 14
In the Session: 2 had been used the following NOUNS: Name | frequency: 14
In the Session: 2 had been used the following NOUNS: Bürger | frequency: 14
In the Session: 2 had been used the following NOUNS: Krankenhäusern | frequency: 14
In the Session: 2 had been used the following NOUNS: Rolle | frequency: 14
In the Session: 2 had been used the following NOUNS: Abstimmung | frequency: 14
In the Session: 2 had been used the following NOUNS: Mal | frequency: 14
In the Session: 2 had been used the following NOUNS: Friede | frequency: 13
In the Session: 2 had been used the following NOUNS: Krieg | frequency: 13
In the Session: 2 had been used the following NOUNS: Moment | frequency: 13
In the Session: 2 had been used the following NOUNS: Demokrat | frequency: 13
In the Session: 2 had been used the following NOUNS: Sicherheitslage | frequency: 13
In the Session: 2 had been used the following NOUNS: Verbesserung | frequency: 13
In the Session: 2 had been used the following NOUNS: Altenpflege | frequency: 13
In the Session: 2 had been used the following NOUNS: Mitarbeiter | frequency: 13
In the Session: 2 had been used the following NOUNS: Artikel | frequency: 13
In the Session: 2 had been used the following NOUNS: Rahmenbedingungen | frequency: 13
In the Session: 2 had been used the following NOUNS: Richtung | frequency: 13
In the Session: 2 had been used the following NOUNS: Steuerzahler | frequency: 13
In the Session: 2 had been used the following NOUNS: Rückzahlung | frequency: 13
In the Session: 2 had been used the following NOUNS: Mehrheit | frequency: 13
In the Session: 2 had been used the following NOUNS: Möglichkeit | frequency: 13
In the Session: 2 had been used the following NOUNS: Bevölkerung | frequency: 13
In the Session: 2 had been used the following NOUNS: Kraft | frequency: 13
In the Session: 2 had been used the following NOUNS: Stahlindustrie | frequency: 13
In the Session: 2 had been used the following NOUNS: Mittel | frequency: 13
In the Session: 2 had been used the following NOUNS: Grundlage | frequency: 13
In the Session: 2 had been used the following NOUNS: Begründung | frequency: 12
In the Session: 2 had been used the following NOUNS: Urteil | frequency: 12
In the Session: 2 had been used the following NOUNS: Helfer | frequency: 12
In the Session: 2 had been used the following NOUNS: Produktion | frequency: 12
In the Session: 2 had been used the following NOUNS: Vergangenheit | frequency: 12
In the Session: 2 had been used the following NOUNS: Beratung | frequency: 12
In the Session: 2 had been used the following NOUNS: Vorschlag | frequency: 12
In the Session: 2 had been used the following NOUNS: Solidarität | frequency: 12
In the Session: 2 had been used the following NOUNS: Kommission | frequency: 12
In the Session: 2 had been used the following NOUNS: Form | frequency: 12
In the Session: 2 had been used the following NOUNS: Wahrheit | frequency: 12
In the Session: 2 had been used the following NOUNS: Strukturwandel | frequency: 12
In the Session: 2 had been used the following NOUNS: Flucht | frequency: 12
In the Session: 2 had been used the following NOUNS: Zentralbank | frequency: 12
In the Session: 2 had been used the following NOUNS: Ebene | frequency: 12
In the Session: 2 had been used the following NOUNS: Fusion | frequency: 12
In the Session: 2 had been used the following NOUNS: Signal | frequency: 12
In the Session: 2 had been used the following NOUNS: Schulde | frequency: 12
In the Session: 2 had been used the following NOUNS: Bundesverfassungsgericht | frequency: 12
In the Session: 2 had been used the following NOUNS: Überkapazitäten | frequency: 11
In the Session: 2 had been used the following NOUNS: Reduzierung | frequency: 11
In the Session: 2 had been used the following NOUNS: Menschenrechte | frequency: 11
In the Session: 2 had been used the following NOUNS: Alternative | frequency: 11
In the Session: 2 had been used the following NOUNS: Druck | frequency: 11
In the Session: 2 had been used the following NOUNS: Gesetz | frequency: 11
In the Session: 2 had been used the following NOUNS: Streitkräfte | frequency: 11
In the Session: 2 had been used the following NOUNS: Bedeutung | frequency: 11
In the Session: 2 had been used the following NOUNS: Arbeitnehmer | frequency: 11
In the Session: 2 had been used the following NOUNS: Aufmerksamkeit | frequency: 11
In the Session: 2 had been used the following NOUNS: Sicherheitspolitik | frequency: 11
In the Session: 2 had been used the following NOUNS: Legislaturperiode | frequency: 11
In the Session: 2 had been used the following NOUNS: Bundesrepublik | frequency: 11
In the Session: 2 had been used the following NOUNS: Ordnung | frequency: 11
In the Session: 2 had been used the following NOUNS: Stellenabbau | frequency: 11
In the Session: 2 had been used the following NOUNS: AfD | frequency: 11
In the Session: 2 had been used the following NOUNS: Instrument | frequency: 11
In the Session: 2 had been used the following NOUNS: Sicht | frequency: 11
In the Session: 2 had been used the following NOUNS: Fortschritt | frequency: 11
In the Session: 2 had been used the following NOUNS: Anfang | frequency: 11
In the Session: 2 had been used the following NOUNS: Redezeit | frequency: 11
In the Session: 2 had been used the following NOUNS: Herrn | frequency: 11
In the Session: 2 had been used the following NOUNS: Allianz | frequency: 11
In the Session: 2 had been used the following NOUNS: Gewerkschaft | frequency: 11
In the Session: 2 had been used the following NOUNS: Klimaziele | frequency: 10
In the Session: 2 had been used the following NOUNS: Regierungsbildung | frequency: 10
In the Session: 2 had been used the following NOUNS: Zugang | frequency: 10
In the Session: 2 had been used the following NOUNS: Stunde | frequency: 10
In the Session: 2 had been used the following NOUNS: Zusammenhang | frequency: 10
In the Session: 2 had been used the following NOUNS: September | frequency: 10
In the Session: 2 had been used the following NOUNS: Verfahren | frequency: 10
In the Session: 2 had been used the following NOUNS: Vertrauen | frequency: 10
In the Session: 2 had been used the following NOUNS: Opfer | frequency: 10
In the Session: 2 had been used the following NOUNS: Krankenpflege | frequency: 10
In the Session: 2 had been used the following NOUNS: Industrie | frequency: 10
In the Session: 2 had been used the following NOUNS: Mitbestimmung | frequency: 10
In the Session: 2 had been used the following NOUNS: Hälfte | frequency: 10
In the Session: 2 had been used the following NOUNS: Aussprache | frequency: 10
In the Session: 2 had been used the following NOUNS: Umsetzung | frequency: 10
In the Session: 2 had been used the following NOUNS: Entschließungsantrag | frequency: 10
In the Session: 2 had been used the following NOUNS: beschäftigt | frequency: 10
In the Session: 2 had been used the following NOUNS: Osten | frequency: 10
In the Session: 2 had been used the following NOUNS: Mitglied | frequency: 10
In the Session: 2 had been used the following NOUNS: Höhe | frequency: 10
In the Session: 2 had been used the following NOUNS: Stahlbranche | frequency: 10
In the Session: 2 had been used the following NOUNS: Heimat | frequency: 10
In the Session: 2 had been used the following NOUNS: Position | frequency: 10
In the Session: 2 had been used the following NOUNS: Ergebnis | frequency: 10
In the Session: 2 had been used the following NOUNS: Bild | frequency: 10
In the Session: 2 had been used the following NOUNS: Innovation | frequency: 10
In the Session: 2 had been used the following NOUNS: Tisch | frequency: 10
In the Session: 2 had been used the following NOUNS: Akteur | frequency: 9
In the Session: 2 had been used the following NOUNS: Satz | frequency: 9
In the Session: 2 had been used the following NOUNS: Gelegenheit | frequency: 9
In the Session: 2 had been used the following NOUNS: Eindruck | frequency: 9
In the Session: 2 had been used the following NOUNS: Fluchtursachen | frequency: 9
In the Session: 2 had been used the following NOUNS: Vorlage | frequency: 9
In the Session: 2 had been used the following NOUNS: Angehörige | frequency: 9
In the Session: 2 had been used the following NOUNS: Markt | frequency: 9
In the Session: 2 had been used the following NOUNS: Gerichtshof | frequency: 9
In the Session: 2 had been used the following NOUNS: Boden | frequency: 9
In the Session: 2 had been used the following NOUNS: Grüner | frequency: 9
In the Session: 2 had been used the following NOUNS: Einsetzung | frequency: 9
In the Session: 2 had been used the following NOUNS: Auswirkung | frequency: 9
In the Session: 2 had been used the following NOUNS: Sektor | frequency: 9
In the Session: 2 had been used the following NOUNS: Stahl | frequency: 9
In the Session: 2 had been used the following NOUNS: Hintergrund | frequency: 9
In the Session: 2 had been used the following NOUNS: Branche | frequency: 9
In the Session: 2 had been used the following NOUNS: Zeichen | frequency: 9
In the Session: 2 had been used the following NOUNS: Argument | frequency: 9
In the Session: 2 had been used the following NOUNS: Kind | frequency: 9
In the Session: 2 had been used the following NOUNS: Beruf | frequency: 9
In the Session: 2 had been used the following NOUNS: Pflegepersonal | frequency: 9
In the Session: 2 had been used the following NOUNS: Katastrophe | frequency: 9
In the Session: 2 had been used the following NOUNS: Ausstieg | frequency: 9
In the Session: 2 had been used the following NOUNS: Regime | frequency: 9
In the Session: 2 had been used the following NOUNS: Klimawandel | frequency: 9
In the Session: 2 had been used the following NOUNS: Handeln | frequency: 8
In the Session: 2 had been used the following NOUNS: Belegschaft | frequency: 8
In the Session: 2 had been used the following NOUNS: Vertrag | frequency: 8
In the Session: 2 had been used the following NOUNS: Aussage | frequency: 8
In the Session: 2 had been used the following NOUNS: Marktwirtschaft | frequency: 8
In the Session: 2 had been used the following NOUNS: Bundeskanzlerin | frequency: 8
In the Session: 2 had been used the following NOUNS: Versorgung | frequency: 8
In the Session: 2 had been used the following NOUNS: Folge | frequency: 8
In the Session: 2 had been used the following NOUNS: Schließung | frequency: 8
In the Session: 2 had been used the following NOUNS: Gut | frequency: 8
In the Session: 2 had been used the following NOUNS: Rechtsstaatlichkeit | frequency: 8
In the Session: 2 had been used the following NOUNS: Gefahr | frequency: 8
In the Session: 2 had been used the following NOUNS: Gespräch | frequency: 8
In the Session: 2 had been used the following NOUNS: Erhalt | frequency: 8
In the Session: 2 had been used the following NOUNS: Vertreter | frequency: 8
In the Session: 2 had been used the following NOUNS: Stimme | frequency: 8
In the Session: 2 had been used the following NOUNS: US-Dollar | frequency: 8
In the Session: 2 had been used the following NOUNS: Zivilist | frequency: 8
In the Session: 2 had been used the following NOUNS: Reform | frequency: 8
In the Session: 2 had been used the following NOUNS: Kredit | frequency: 8
In the Session: 2 had been used the following NOUNS: Marine | frequency: 8
In the Session: 2 had been used the following NOUNS: Chance | frequency: 8
In the Session: 2 had been used the following NOUNS: Unabhängigkeit | frequency: 8
In the Session: 2 had been used the following NOUNS: Krankenhäuser | frequency: 8
In the Session: 2 had been used the following NOUNS: Sorge | frequency: 8
In the Session: 2 had been used the following NOUNS: Sozialdemokrat | frequency: 8
In the Session: 2 had been used the following NOUNS: Sitzung | frequency: 8
In the Session: 2 had been used the following NOUNS: Skandal | frequency: 8
In the Session: 2 had been used the following NOUNS: Fahne | frequency: 8
In the Session: 2 had been used the following NOUNS: Mitarbeiterin | frequency: 8
In the Session: 2 had been used the following NOUNS: Nachricht | frequency: 8
In the Session: 2 had been used the following NOUNS: Realität | frequency: 8
In the Session: 2 had been used the following NOUNS: Schiff | frequency: 8
In the Session: 2 had been used the following NOUNS: FDP-Fraktion | frequency: 8
In the Session: 2 had been used the following NOUNS: Betrieb | frequency: 8
In the Session: 2 had been used the following NOUNS: Emissionshandel | frequency: 8
In the Session: 2 had been used the following NOUNS: Wunsch | frequency: 8
In the Session: 2 had been used the following NOUNS: Grenze | frequency: 8
In the Session: 2 had been used the following NOUNS: Bedingung | frequency: 8
In the Session: 2 had been used the following NOUNS: Pflegenotstand | frequency: 8
In the Session: 2 had been used the following NOUNS: CO | frequency: 8
In the Session: 2 had been used the following NOUNS: Hoffnung | frequency: 8
In the Session: 2 had been used the following NOUNS: Stand | frequency: 8
In the Session: 2 had been used the following NOUNS: Stadt | frequency: 8
In the Session: 2 had been used the following NOUNS: Projekt | frequency: 7
In the Session: 2 had been used the following NOUNS: Friedensmission | frequency: 7
In the Session: 2 had been used the following NOUNS: Programm | frequency: 7
In the Session: 2 had been used the following NOUNS: Angriff | frequency: 7
In the Session: 2 had been used the following NOUNS: Wohlstand | frequency: 7
In the Session: 2 had been used the following NOUNS: Struktur | frequency: 7
In the Session: 2 had been used the following NOUNS: Auslandseinsätze | frequency: 7
In the Session: 2 had been used the following NOUNS: Verpflichtung | frequency: 7
In the Session: 2 had been used the following NOUNS: Prozess | frequency: 7
In the Session: 2 had been used the following NOUNS: Zeitpunkt | frequency: 7
In the Session: 2 had been used the following NOUNS: Studie | frequency: 7
In the Session: 2 had been used the following NOUNS: Weise | frequency: 7
In the Session: 2 had been used the following NOUNS: Gasturbinen | frequency: 7
In the Session: 2 had been used the following NOUNS: Waffe | frequency: 7
In the Session: 2 had been used the following NOUNS: Bemühung | frequency: 7
In the Session: 2 had been used the following NOUNS: Finanzminister | frequency: 7
In the Session: 2 had been used the following NOUNS: Norden | frequency: 7
In the Session: 2 had been used the following NOUNS: Geschichte | frequency: 7
In the Session: 2 had been used the following NOUNS: Neuausrichtung | frequency: 7
In the Session: 2 had been used the following NOUNS: Wahlprogramm | frequency: 7
In the Session: 2 had been used the following NOUNS: Kämpfer | frequency: 7
In the Session: 2 had been used the following NOUNS: Verständnis | frequency: 7
In the Session: 2 had been used the following NOUNS: Mut | frequency: 7
In the Session: 2 had been used the following NOUNS: Betriebsrat | frequency: 7
In the Session: 2 had been used the following NOUNS: Wahl | frequency: 7
In the Session: 2 had been used the following NOUNS: Wert | frequency: 7
In the Session: 2 had been used the following NOUNS: Reihe | frequency: 7
In the Session: 2 had been used the following NOUNS: Bord | frequency: 7
In the Session: 2 had been used the following NOUNS: Voraussetzung | frequency: 7
In the Session: 2 had been used the following NOUNS: Terrorismus | frequency: 7
In the Session: 2 had been used the following NOUNS: Entlassung | frequency: 7
In the Session: 2 had been used the following NOUNS: Aspekt | frequency: 7
In the Session: 2 had been used the following NOUNS: Ministerium | frequency: 7
In the Session: 2 had been used the following NOUNS: Aktuelle | frequency: 7
In the Session: 2 had been used the following NOUNS: Selbstverwaltung | frequency: 7
In the Session: 2 had been used the following NOUNS: Meinung | frequency: 7
In the Session: 2 had been used the following NOUNS: Volk | frequency: 7
In the Session: 2 had been used the following NOUNS: Kritik | frequency: 7
In the Session: 2 had been used the following NOUNS: Tonne | frequency: 7
In the Session: 2 had been used the following NOUNS: Rebellengruppen | frequency: 6
In the Session: 2 had been used the following NOUNS: Schlüssel | frequency: 6
In the Session: 2 had been used the following NOUNS: Versuch | frequency: 6
In the Session: 2 had been used the following NOUNS: Investition | frequency: 6
In the Session: 2 had been used the following NOUNS: Präsenz | frequency: 6
In the Session: 2 had been used the following NOUNS: Plan | frequency: 6
In the Session: 2 had been used the following NOUNS: Agenda | frequency: 6
In the Session: 2 had been used the following NOUNS: Sofortprogramm | frequency: 6
In the Session: 2 had been used the following NOUNS: Umfang | frequency: 6
In the Session: 2 had been used the following NOUNS: Parlamentsarmee | frequency: 6
In the Session: 2 had been used the following NOUNS: Bedrohung | frequency: 6
In the Session: 2 had been used the following NOUNS: Fachausschüsse | frequency: 6
In the Session: 2 had been used the following NOUNS: Bank | frequency: 6
In the Session: 2 had been used the following NOUNS: Support | frequency: 6
In the Session: 2 had been used the following NOUNS: Lagebild | frequency: 6
In the Session: 2 had been used the following NOUNS: Abzug | frequency: 6
In the Session: 2 had been used the following NOUNS: Steuerpolitik | frequency: 6
In the Session: 2 had been used the following NOUNS: Euro-Rettung | frequency: 6
In the Session: 2 had been used the following NOUNS: Botschaft | frequency: 6
In the Session: 2 had been used the following NOUNS: Einfluss | frequency: 6
In the Session: 2 had been used the following NOUNS: Bilanz | frequency: 6
In the Session: 2 had been used the following NOUNS: Bürgerkrieg | frequency: 6
In the Session: 2 had been used the following NOUNS: Sicherung | frequency: 6
In the Session: 2 had been used the following NOUNS: Arbeitsbedingungen | frequency: 6
In the Session: 2 had been used the following NOUNS: Zins | frequency: 6
In the Session: 2 had been used the following NOUNS: Kohleverstromung | frequency: 6
In the Session: 2 had been used the following NOUNS: Demokratie | frequency: 6
In the Session: 2 had been used the following NOUNS: Familie | frequency: 6
In the Session: 2 had been used the following NOUNS: Priorität | frequency: 6
In the Session: 2 had been used the following NOUNS: Stärkung | frequency: 6
In the Session: 2 had been used the following NOUNS: Friedensabkommen | frequency: 6
In the Session: 2 had been used the following NOUNS: Vorhaben | frequency: 6
In the Session: 2 had been used the following NOUNS: Braunkohle | frequency: 6
In the Session: 2 had been used the following NOUNS: Prozeß | frequency: 6
In the Session: 2 had been used the following NOUNS: Personalbemessung | frequency: 6
In the Session: 2 had been used the following NOUNS: Klarheit | frequency: 6
In the Session: 2 had been used the following NOUNS: UN-Sicherheitsrat | frequency: 6
In the Session: 2 had been used the following NOUNS: Verfassungsgericht | frequency: 6
In the Session: 2 had been used the following NOUNS: Krankenhaus | frequency: 6
In the Session: 2 had been used the following NOUNS: Aufklärung | frequency: 6
In the Session: 2 had been used the following NOUNS: Menschenrechtslage | frequency: 6
In the Session: 2 had been used the following NOUNS: Sicherheitskräfte | frequency: 6
In the Session: 2 had been used the following NOUNS: Weltmarkt | frequency: 6
In the Session: 2 had been used the following NOUNS: Erde | frequency: 6
In the Session: 2 had been used the following NOUNS: Klimaschutzplan | frequency: 6
In the Session: 2 had been used the following NOUNS: Tatsache | frequency: 6
In the Session: 2 had been used the following NOUNS: Beteiligte | frequency: 6
In the Session: 2 had been used the following NOUNS: Fokus | frequency: 6
In the Session: 2 had been used the following NOUNS: Konsens | frequency: 6
In the Session: 2 had been used the following NOUNS: Maß | frequency: 6
In the Session: 2 had been used the following NOUNS: Ausdruck | frequency: 6
In the Session: 2 had been used the following NOUNS: Beginn | frequency: 6
In the Session: 2 had been used the following NOUNS: Hindukusch | frequency: 6
In the Session: 2 had been used the following NOUNS: Energiepreise | frequency: 6
In the Session: 2 had been used the following NOUNS: Grundgesetz | frequency: 6
In the Session: 2 had been used the following NOUNS: Vorredner | frequency: 5
In the Session: 2 had been used the following NOUNS: Euro-Raum | frequency: 5
In the Session: 2 had been used the following NOUNS: Arbeitsplatzabbau | frequency: 5
In the Session: 2 had been used the following NOUNS: Klimakonferenz | frequency: 5
In the Session: 2 had been used the following NOUNS: Regierungstruppen | frequency: 5
In the Session: 2 had been used the following NOUNS: Stichwort | frequency: 5
In the Session: 2 had been used the following NOUNS: Produkt | frequency: 5
In the Session: 2 had been used the following NOUNS: Schule | frequency: 5
In the Session: 2 had been used the following NOUNS: Job | frequency: 5
In the Session: 2 had been used the following NOUNS: Zusagen | frequency: 5
In the Session: 2 had been used the following NOUNS: Ausland | frequency: 5
In the Session: 2 had been used the following NOUNS: Ausrüstung | frequency: 5
In the Session: 2 had been used the following NOUNS: Arzt | frequency: 5
In the Session: 2 had been used the following NOUNS: Waffenschmuggel | frequency: 5
In the Session: 2 had been used the following NOUNS: Bundesverfassungsgerichts | frequency: 5
